model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,31,6661.00537109375,0.18219987492317594,1.0878498554229736,0.1369740515947342,0.5742104053497314
llama-3.2-1b,meta-llama/Llama-3.2-1B,0,862.545654296875,0.6426130602081361,0.7820640802383423,0.4896041452884674,0.8253999948501587
llama-3.2-1b,meta-llama/Llama-3.2-1B,1,121483.5,0.687065091292388,0.6971951127052307,0.48710107803344727,0.9176037311553955
llama-3.2-1b,meta-llama/Llama-3.2-1B,2,123382.7578125,0.6961653627317166,0.6964103579521179,0.48079362511634827,0.9428216218948364
llama-3.2-1b,meta-llama/Llama-3.2-1B,3,117896.3203125,0.6635131309896315,0.7301182746887207,0.4964815676212311,0.8951086401939392
llama-3.2-1b,meta-llama/Llama-3.2-1B,4,118253.0234375,0.6628921697864487,0.7188175320625305,0.5010300278663635,0.8812777996063232
llama-3.2-1b,meta-llama/Llama-3.2-1B,5,120196.46875,0.6708539878212285,0.7085862159729004,0.49771493673324585,0.9010758399963379
llama-3.2-1b,meta-llama/Llama-3.2-1B,6,116597.328125,0.6475650669239954,0.745410680770874,0.5049976110458374,0.8261159658432007
llama-3.2-1b,meta-llama/Llama-3.2-1B,7,119756.171875,0.6618855442631281,0.7167012095451355,0.5002890825271606,0.8917969465255737
llama-3.2-1b,meta-llama/Llama-3.2-1B,8,117677.515625,0.647982921809478,0.7287549376487732,0.5032059550285339,0.8102405071258545
llama-3.2-1b,meta-llama/Llama-3.2-1B,9,114969.9921875,0.6301060798414048,0.7493643760681152,0.5059605240821838,0.7827177047729492
llama-3.2-1b,meta-llama/Llama-3.2-1B,10,118887.296875,0.6501919141001427,0.7142453193664551,0.4945122301578522,0.826657772064209
llama-3.2-1b,meta-llama/Llama-3.2-1B,11,120061.203125,0.6553047724595046,0.7083151340484619,0.4838273823261261,0.8448396921157837
llama-3.2-1b,meta-llama/Llama-3.2-1B,12,117894.71875,0.6416030386353215,0.7150964736938477,0.4801740348339081,0.8033368587493896
llama-3.2-1b,meta-llama/Llama-3.2-1B,13,118444.96875,0.6427460381402477,0.7143672704696655,0.46710827946662903,0.8307797908782959
llama-3.2-1b,meta-llama/Llama-3.2-1B,14,121008.8046875,0.6265698806375758,0.7182157039642334,0.4683457911014557,0.7756969928741455
llama-3.2-1b,meta-llama/Llama-3.2-1B,15,36486.66796875,0.6091875227452673,1.3975005149841309,0.35996583104133606,0.6341539621353149
qwen2.5-7b,Qwen/Qwen2.5-7B,0,1094.24462890625,0.34461644496752575,1.1692577600479126,0.28932398557662964,0.438395619392395
qwen2.5-7b,Qwen/Qwen2.5-7B,1,3815.0712890625,0.33587456730700616,0.9717137813568115,0.32440030574798584,0.6203994750976562
qwen2.5-7b,Qwen/Qwen2.5-7B,2,4705.1513671875,0.4068904963074713,1.1247642040252686,0.28533732891082764,0.6720743179321289
qwen2.5-7b,Qwen/Qwen2.5-7B,3,67919776.0,0.5673053940630526,1.220449447631836,0.08960793167352676,0.6329915523529053
qwen2.5-7b,Qwen/Qwen2.5-7B,4,110478704.0,0.6018825153388138,0.7100142240524292,0.46527692675590515,0.09196823090314865
qwen2.5-7b,Qwen/Qwen2.5-7B,5,114418512.0,0.6065864631806454,0.6975513696670532,0.45687705278396606,0.06769256293773651
