model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
llama-3.2-1b,meta-llama/Llama-3.2-1B,13,127484.7421875,0.69143341131534,0.7232940196990967,0.47353696823120117,0.8546562194824219
llama-3.2-1b,meta-llama/Llama-3.2-1B,14,130495.875,0.6753910671855826,0.7427182793617249,0.46901702880859375,0.790273904800415
llama-3.2-1b,meta-llama/Llama-3.2-1B,15,45882.21875,0.6413050338674153,1.7310612201690674,0.25968998670578003,0.678382158279419
qwen2.5-7b,Qwen/Qwen2.5-7B,0,624.7638549804688,0.281809051097527,1.4179445505142212,0.0704711377620697,0.364532470703125
qwen2.5-7b,Qwen/Qwen2.5-7B,1,1635.624267578125,0.27627936050985547,1.2496415376663208,0.04945860803127289,0.5694248676300049
qwen2.5-7b,Qwen/Qwen2.5-7B,2,5258.2626953125,0.5238602588138461,1.5706382989883423,0.18617406487464905,0.5725293159484863
qwen2.5-7b,Qwen/Qwen2.5-7B,3,50333728.0,0.4780133561076104,1.542992353439331,0.2878477871417999,0.4731643795967102
qwen2.5-7b,Qwen/Qwen2.5-7B,4,111331448.0,0.6770165356021539,0.701614260673523,0.489616721868515,0.9214916229248047
qwen2.5-7b,Qwen/Qwen2.5-7B,5,116685560.0,0.6885028012727703,0.6977982521057129,0.4795715808868408,0.9701833724975586
qwen2.5-7b,Qwen/Qwen2.5-7B,6,114838576.0,0.6595793894392472,0.7165805101394653,0.4944843351840973,0.8952407836914062
qwen2.5-7b,Qwen/Qwen2.5-7B,7,114994768.0,0.6502801285437243,0.7211599349975586,0.4977864623069763,0.7958197593688965
qwen2.5-7b,Qwen/Qwen2.5-7B,8,118346400.0,0.6621452102936449,0.704918622970581,0.49117156863212585,0.8891537189483643
qwen2.5-7b,Qwen/Qwen2.5-7B,9,118526352.0,0.6429285211153923,0.7197848558425903,0.504766047000885,0.7583273649215698
qwen2.5-7b,Qwen/Qwen2.5-7B,10,118494096.0,0.6377197029621635,0.7192299365997314,0.5087385773658752,0.7909388542175293
qwen2.5-7b,Qwen/Qwen2.5-7B,11,125169184.0,0.6467179395693559,0.7041847109794617,0.5040225982666016,0.8600906133651733
qwen2.5-7b,Qwen/Qwen2.5-7B,12,128791552.0,0.6503108285713455,0.6971716284751892,0.5021901726722717,0.841529369354248
qwen2.5-7b,Qwen/Qwen2.5-7B,13,127570720.0,0.6389478365068882,0.7045041918754578,0.5102699995040894,0.8764102458953857
qwen2.5-7b,Qwen/Qwen2.5-7B,14,134458368.0,0.6716608549264479,0.6954982280731201,0.4869850277900696,0.866081953048706
qwen2.5-7b,Qwen/Qwen2.5-7B,15,130277936.0,0.6479065344706856,0.7026422619819641,0.503930926322937,0.8877159357070923
qwen2.5-7b,Qwen/Qwen2.5-7B,16,132151544.0,0.6563668880655964,0.7019476890563965,0.4978000223636627,0.8723483085632324
qwen2.5-7b,Qwen/Qwen2.5-7B,17,133276256.0,0.6623547986846043,0.7075611352920532,0.49034571647644043,0.8149785995483398
qwen2.5-7b,Qwen/Qwen2.5-7B,18,123267896.0,0.6136713352218689,0.7305241227149963,0.5152531862258911,0.5941565036773682
qwen2.5-7b,Qwen/Qwen2.5-7B,19,126890528.0,0.6326044229180028,0.7141841650009155,0.5057410597801208,0.6812663078308105
qwen2.5-7b,Qwen/Qwen2.5-7B,20,126857120.0,0.6401263173600144,0.7046809196472168,0.49703800678253174,0.7664734125137329
qwen2.5-7b,Qwen/Qwen2.5-7B,21,125399744.0,0.6344185751338495,0.7112848162651062,0.5001139044761658,0.807669997215271
qwen2.5-7b,Qwen/Qwen2.5-7B,22,130365160.0,0.6627399068239621,0.7026001214981079,0.46937406063079834,0.8659693002700806
qwen2.5-7b,Qwen/Qwen2.5-7B,23,125408152.0,0.6431147705757708,0.7188999056816101,0.4798344373703003,0.7941404581069946
qwen2.5-7b,Qwen/Qwen2.5-7B,24,121514368.0,0.634422848100018,0.7046397924423218,0.48017367720603943,0.7792383432388306
qwen2.5-7b,Qwen/Qwen2.5-7B,25,115446816.0,0.6309832526031441,0.7239890098571777,0.46806302666664124,0.7993528842926025
qwen2.5-7b,Qwen/Qwen2.5-7B,26,6138695.0,0.43194273557810237,0.7750256061553955,0.3475587069988251,0.7782919406890869
qwen2.5-7b,Qwen/Qwen2.5-7B,27,356455.625,0.5788298103609226,1.5767719745635986,0.30872228741645813,0.5649247169494629
