model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
qwen2.5-7b,Qwen/Qwen2.5-7B,8,115276032.0,0.5815620640909105,0.7183374762535095,0.4646899998188019,0.07281112670898438
qwen2.5-7b,Qwen/Qwen2.5-7B,9,112031448.0,0.5486868320388611,0.708730936050415,0.4780445694923401,0.062394142150878906
qwen2.5-7b,Qwen/Qwen2.5-7B,10,110477040.0,0.5370398658367694,0.7239561080932617,0.47929662466049194,0.054661840200424194
qwen2.5-7b,Qwen/Qwen2.5-7B,11,114922520.0,0.5373313474889951,0.7349280118942261,0.4670190215110779,0.03905010223388672
qwen2.5-7b,Qwen/Qwen2.5-7B,12,116583736.0,0.5332197029681813,0.7070598006248474,0.4731391370296478,0.02358466386795044
qwen2.5-7b,Qwen/Qwen2.5-7B,13,116964696.0,0.5308743316226455,0.7132178544998169,0.47404369711875916,0.031105101108551025
qwen2.5-7b,Qwen/Qwen2.5-7B,14,121884368.0,0.5517646419724471,0.7096176147460938,0.461151659488678,0.021787047386169434
qwen2.5-7b,Qwen/Qwen2.5-7B,15,116210312.0,0.5238593231652937,0.737707793712616,0.4727837145328522,0.05468428134918213
qwen2.5-7b,Qwen/Qwen2.5-7B,16,122055600.0,0.5495231195582824,0.7010963559150696,0.4645283818244934,0.024562954902648926
qwen2.5-7b,Qwen/Qwen2.5-7B,17,120684440.0,0.5436711723822178,0.7139513492584229,0.46497148275375366,0.0275498628616333
qwen2.5-7b,Qwen/Qwen2.5-7B,18,108071392.0,0.487678512314051,0.7069005966186523,0.5040584802627563,0.025098443031311035
qwen2.5-7b,Qwen/Qwen2.5-7B,19,116294256.0,0.525486039401091,0.7592082023620605,0.4771832823753357,0.051390230655670166
qwen2.5-7b,Qwen/Qwen2.5-7B,20,114864896.0,0.5251931252982948,0.7411981821060181,0.4692232012748718,0.036722034215927124
qwen2.5-7b,Qwen/Qwen2.5-7B,21,115497968.0,0.5293819775147214,0.719714879989624,0.47416457533836365,0.05554008483886719
qwen2.5-7b,Qwen/Qwen2.5-7B,22,125500152.0,0.5780017959576362,0.700241208076477,0.44813859462738037,0.05776166915893555
qwen2.5-7b,Qwen/Qwen2.5-7B,23,126987760.0,0.5898615343556207,0.7237759828567505,0.45986872911453247,0.11742877960205078
qwen2.5-7b,Qwen/Qwen2.5-7B,24,129434544.0,0.6111809579112777,0.7249059677124023,0.4791785776615143,0.140777587890625
qwen2.5-7b,Qwen/Qwen2.5-7B,25,108281192.0,0.5350877297017188,0.7237157225608826,0.4739075303077698,0.08238387107849121
qwen2.5-7b,Qwen/Qwen2.5-7B,26,6949470.0,0.45524746453679327,0.8039906620979309,0.37300175428390503,0.09698867797851562
qwen2.5-7b,Qwen/Qwen2.5-7B,27,122622.6328125,0.2167276938491007,1.2937610149383545,0.12767216563224792,0.07253897190093994
