model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,21,19406532.0,0.6930911216625503,0.7222802639007568,0.479530394077301,0.7844753265380859
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,22,19494542.0,0.694400326794359,0.7318738102912903,0.473315566778183,0.7417923212051392
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,23,19500988.0,0.6912744597733387,0.7347077131271362,0.4730670750141144,0.7983131408691406
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,24,19462852.0,0.6853910410472874,0.7474362254142761,0.4739401340484619,0.7543035745620728
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,25,19714320.0,0.690869484768457,0.7507824897766113,0.46861064434051514,0.7231180667877197
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,26,19870436.0,0.6904046697154991,0.7614737749099731,0.46873852610588074,0.7751291990280151
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,27,19870428.0,0.693607326178662,0.7656722664833069,0.4681384861469269,0.7051870822906494
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,28,19584110.0,0.6820434609415643,0.7863582372665405,0.47803041338920593,0.6968169212341309
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,29,1750151.0,0.5481801753492742,1.1644456386566162,0.3522004187107086,0.7503136396408081
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,30,1735794.875,0.48533987137672535,1.2189821004867554,0.3269991874694824,0.7139676809310913
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,31,9871.3525390625,0.18121593998732885,1.1081689596176147,0.1669580191373825,0.5683979988098145
llama-3.2-1b,meta-llama/Llama-3.2-1B,0,937.88720703125,0.6955792280773418,0.8000687956809998,0.5110942721366882,0.7968460321426392
llama-3.2-1b,meta-llama/Llama-3.2-1B,1,133619.03125,0.7556542285655713,0.6990948915481567,0.4970490336418152,0.8972822427749634
llama-3.2-1b,meta-llama/Llama-3.2-1B,2,134205.75,0.7571428672172454,0.704530656337738,0.4946450889110565,0.9298511743545532
llama-3.2-1b,meta-llama/Llama-3.2-1B,3,131198.78125,0.7382618891619179,0.7194031476974487,0.5064199566841125,0.8638900518417358
llama-3.2-1b,meta-llama/Llama-3.2-1B,4,131954.9375,0.7395574520971266,0.7166674137115479,0.5066871047019958,0.8711718320846558
llama-3.2-1b,meta-llama/Llama-3.2-1B,5,132831.375,0.7412224054864287,0.7082338333129883,0.5076557397842407,0.8888934850692749
llama-3.2-1b,meta-llama/Llama-3.2-1B,6,131080.4375,0.727846198027241,0.7258377075195312,0.5128820538520813,0.7748656272888184
llama-3.2-1b,meta-llama/Llama-3.2-1B,7,134111.5,0.7411188463631354,0.7109683752059937,0.5048707127571106,0.8798321485519409
llama-3.2-1b,meta-llama/Llama-3.2-1B,8,133354.40625,0.7342518404727467,0.7243504524230957,0.5020669102668762,0.8124290704727173
llama-3.2-1b,meta-llama/Llama-3.2-1B,9,131455.4375,0.7204843817011661,0.7235039472579956,0.5087941288948059,0.7892911434173584
llama-3.2-1b,meta-llama/Llama-3.2-1B,10,134397.25,0.7351233529339471,0.7100956439971924,0.4942496418952942,0.8435609340667725
llama-3.2-1b,meta-llama/Llama-3.2-1B,11,132905.890625,0.725535047292969,0.7140563726425171,0.49281108379364014,0.8412927389144897
llama-3.2-1b,meta-llama/Llama-3.2-1B,12,131018.25,0.7132920956399629,0.7179944515228271,0.48898622393608093,0.8010258674621582
llama-3.2-1b,meta-llama/Llama-3.2-1B,13,129409.78125,0.7023053591593528,0.7217932343482971,0.4802664518356323,0.8146078586578369
llama-3.2-1b,meta-llama/Llama-3.2-1B,14,132706.015625,0.6868980825746253,0.7267502546310425,0.4828910231590271,0.7701376676559448
llama-3.2-1b,meta-llama/Llama-3.2-1B,15,48382.94140625,0.6208990369523674,1.602668046951294,0.33418866991996765,0.627816915512085
qwen2.5-7b,Qwen/Qwen2.5-7B,0,1263.1103515625,0.34413464839325897,1.4260343313217163,0.21050113439559937,0.4183351397514343
qwen2.5-7b,Qwen/Qwen2.5-7B,1,4598.0439453125,0.3664268179401389,1.3704532384872437,0.11730018258094788,0.6175596117973328
qwen2.5-7b,Qwen/Qwen2.5-7B,2,5463.041015625,0.4248979388156216,1.2770804166793823,0.269660621881485,0.7048784494400024
qwen2.5-7b,Qwen/Qwen2.5-7B,3,72136728.0,0.5856333895341739,1.3186743259429932,0.002982586156576872,0.5894712209701538
qwen2.5-7b,Qwen/Qwen2.5-7B,4,133228256.0,0.7071741251414898,0.7176625728607178,0.48967617750167847,0.10163640975952148
qwen2.5-7b,Qwen/Qwen2.5-7B,5,138286560.0,0.7146386018503734,0.7017182111740112,0.48076680302619934,0.07222366333007812
qwen2.5-7b,Qwen/Qwen2.5-7B,6,153474864.0,0.7740748356291799,0.7459781169891357,0.5205337405204773,0.22524330019950867
qwen2.5-7b,Qwen/Qwen2.5-7B,7,131546112.0,0.6538667827169118,0.7457425594329834,0.5071009397506714,0.09322834014892578
qwen2.5-7b,Qwen/Qwen2.5-7B,8,138987456.0,0.6839653809450321,0.7386602759361267,0.492766410112381,0.0842282772064209
qwen2.5-7b,Qwen/Qwen2.5-7B,9,136610160.0,0.6528780662819045,0.7714003920555115,0.4997589886188507,0.06983792781829834
qwen2.5-7b,Qwen/Qwen2.5-7B,10,136859232.0,0.6492419756163725,0.7443794012069702,0.5039098858833313,0.08208048343658447
qwen2.5-7b,Qwen/Qwen2.5-7B,11,144023808.0,0.6574432402562203,0.7407948970794678,0.48878055810928345,0.06376147270202637
qwen2.5-7b,Qwen/Qwen2.5-7B,12,146281696.0,0.6533926641059641,0.7312912344932556,0.4919756054878235,0.041335105895996094
qwen2.5-7b,Qwen/Qwen2.5-7B,13,142727456.0,0.63272851335718,0.8118445873260498,0.4904516041278839,0.05620467662811279
qwen2.5-7b,Qwen/Qwen2.5-7B,14,151340720.0,0.6692054670156412,0.711767315864563,0.48515307903289795,0.03849673271179199
qwen2.5-7b,Qwen/Qwen2.5-7B,15,146429776.0,0.644797493029853,0.7758517265319824,0.49035385251045227,0.06734848022460938
qwen2.5-7b,Qwen/Qwen2.5-7B,16,152654560.0,0.6713931803795965,0.7178299427032471,0.48509863018989563,0.039665937423706055
qwen2.5-7b,Qwen/Qwen2.5-7B,17,149449936.0,0.6576803045519224,0.7494880557060242,0.49051958322525024,0.043262481689453125
qwen2.5-7b,Qwen/Qwen2.5-7B,18,141158912.0,0.6222507290916325,0.7620387673377991,0.5103533267974854,0.042078256607055664
qwen2.5-7b,Qwen/Qwen2.5-7B,19,146485504.0,0.6465706910737049,0.757164478302002,0.5017998814582825,0.07846426963806152
qwen2.5-7b,Qwen/Qwen2.5-7B,20,143800736.0,0.6421384719961899,0.733063817024231,0.5010908842086792,0.04986858367919922
qwen2.5-7b,Qwen/Qwen2.5-7B,21,146070432.0,0.653835328413706,0.7474555969238281,0.49231910705566406,0.07384133338928223
qwen2.5-7b,Qwen/Qwen2.5-7B,22,152822416.0,0.6872647228106687,0.7051388025283813,0.4732697010040283,0.0596926212310791
qwen2.5-7b,Qwen/Qwen2.5-7B,23,151923728.0,0.6889408087030643,0.7130345106124878,0.49090319871902466,0.09586706757545471
qwen2.5-7b,Qwen/Qwen2.5-7B,24,153830576.0,0.708920080825527,0.7137259244918823,0.496453195810318,0.1381567120552063
qwen2.5-7b,Qwen/Qwen2.5-7B,25,134511504.0,0.6506677553737173,0.7269421815872192,0.4906681478023529,0.0814356803894043
qwen2.5-7b,Qwen/Qwen2.5-7B,26,7461252.0,0.4870261935655184,0.8507453799247742,0.3716510534286499,0.10452985763549805
qwen2.5-7b,Qwen/Qwen2.5-7B,27,228620.84375,0.2581947076181176,1.4559624195098877,0.15773388743400574,0.07758486270904541
