model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
qwen2.5-7b,Qwen/Qwen2.5-7B,10,113477944.0,0.6017057192136156,0.7293038368225098,0.4970453381538391,0.06252086162567139
qwen2.5-7b,Qwen/Qwen2.5-7B,11,119443088.0,0.6080557608148861,0.7438271045684814,0.4773609936237335,0.06065869331359863
qwen2.5-7b,Qwen/Qwen2.5-7B,12,123292656.0,0.6134100681901874,0.7142627239227295,0.47960996627807617,0.0349726676940918
qwen2.5-7b,Qwen/Qwen2.5-7B,13,118314408.0,0.5839382848744308,0.8011733293533325,0.48216915130615234,0.05723607540130615
qwen2.5-7b,Qwen/Qwen2.5-7B,14,126615488.0,0.6232169512546057,0.7021692991256714,0.4750096797943115,0.03478074073791504
qwen2.5-7b,Qwen/Qwen2.5-7B,15,121534648.0,0.595577303202871,0.7464700937271118,0.48611441254615784,0.06528949737548828
qwen2.5-7b,Qwen/Qwen2.5-7B,16,126350856.0,0.6183817983460388,0.719649076461792,0.4765426814556122,0.03578352928161621
qwen2.5-7b,Qwen/Qwen2.5-7B,17,124119896.0,0.6078193249959962,0.7265287637710571,0.4826865792274475,0.04074859619140625
qwen2.5-7b,Qwen/Qwen2.5-7B,18,118138072.0,0.5795359617989404,0.7440739870071411,0.49435070157051086,0.03707432746887207
qwen2.5-7b,Qwen/Qwen2.5-7B,19,120907760.0,0.5939202658642868,0.7403501272201538,0.4951407313346863,0.061940789222717285
qwen2.5-7b,Qwen/Qwen2.5-7B,20,118637400.0,0.5900429678466883,0.7238274216651917,0.49185580015182495,0.05365598201751709
qwen2.5-7b,Qwen/Qwen2.5-7B,21,122209352.0,0.6093480438971453,0.7157144546508789,0.4828451871871948,0.07330822944641113
qwen2.5-7b,Qwen/Qwen2.5-7B,22,128212384.0,0.6424353954807062,0.7024043798446655,0.4659923315048218,0.054965972900390625
qwen2.5-7b,Qwen/Qwen2.5-7B,23,128307960.0,0.6485977892548481,0.715694785118103,0.4789500832557678,0.10415768623352051
qwen2.5-7b,Qwen/Qwen2.5-7B,24,130773624.0,0.6722988431906739,0.7170413732528687,0.48434942960739136,0.13783422112464905
qwen2.5-7b,Qwen/Qwen2.5-7B,25,113467424.0,0.6071208768028267,0.7168196439743042,0.4809735119342804,0.08023786544799805
qwen2.5-7b,Qwen/Qwen2.5-7B,26,6703592.0,0.47333808959739526,0.8359951376914978,0.3720663785934448,0.10390019416809082
qwen2.5-7b,Qwen/Qwen2.5-7B,27,191905.140625,0.27060982702287195,1.4001837968826294,0.17217659950256348,0.07137501239776611
