model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,31,15188.732421875,0.3049148632758358,1.1050503253936768,0.2538653016090393,0.6286405324935913
llama-3.2-1b,meta-llama/Llama-3.2-1B,0,924.1240844726562,0.686071321860242,0.7931056618690491,0.49402090907096863,0.8105499744415283
llama-3.2-1b,meta-llama/Llama-3.2-1B,1,127944.40625,0.7235588762927792,0.6999850273132324,0.49486303329467773,0.8911678791046143
llama-3.2-1b,meta-llama/Llama-3.2-1B,2,129696.71875,0.731701619537266,0.7026728391647339,0.4884894788265228,0.9309442043304443
llama-3.2-1b,meta-llama/Llama-3.2-1B,3,125964.6875,0.708781098092243,0.709450364112854,0.5046393871307373,0.8376868963241577
llama-3.2-1b,meta-llama/Llama-3.2-1B,4,126058.828125,0.7065295018375294,0.7097707390785217,0.5083360075950623,0.821770191192627
llama-3.2-1b,meta-llama/Llama-3.2-1B,5,126819.7265625,0.7076797448591949,0.7071342468261719,0.5079197883605957,0.8526724576950073
llama-3.2-1b,meta-llama/Llama-3.2-1B,6,123351.015625,0.6849168231656563,0.7311480641365051,0.5208691954612732,0.7856898307800293
llama-3.2-1b,meta-llama/Llama-3.2-1B,7,125424.1171875,0.6930770464791072,0.7153072953224182,0.5153946876525879,0.8153414726257324
llama-3.2-1b,meta-llama/Llama-3.2-1B,8,123920.9921875,0.682191442294244,0.727307915687561,0.5149585008621216,0.7435109615325928
llama-3.2-1b,meta-llama/Llama-3.2-1B,9,120755.6796875,0.661632698801943,0.7448056936264038,0.5240752696990967,0.7101595401763916
llama-3.2-1b,meta-llama/Llama-3.2-1B,10,126379.5625,0.6910174899371221,0.7244518399238586,0.5015353560447693,0.7857143878936768
llama-3.2-1b,meta-llama/Llama-3.2-1B,11,126725.6171875,0.6914231180435713,0.7243140935897827,0.4944099187850952,0.8171200752258301
llama-3.2-1b,meta-llama/Llama-3.2-1B,12,125713.2265625,0.6838377460343148,0.723883330821991,0.4884487986564636,0.7867352962493896
llama-3.2-1b,meta-llama/Llama-3.2-1B,13,126024.71875,0.6832756028995565,0.7263284921646118,0.477649062871933,0.8183736801147461
llama-3.2-1b,meta-llama/Llama-3.2-1B,14,128983.53125,0.666952732415359,0.7347841262817383,0.4765379726886749,0.7670178413391113
llama-3.2-1b,meta-llama/Llama-3.2-1B,15,43753.7421875,0.6109758533538996,1.6233850717544556,0.30591920018196106,0.6233867406845093
qwen2.5-7b,Qwen/Qwen2.5-7B,0,636.1007080078125,0.26355938649956734,1.339306116104126,0.10601314902305603,0.33817899227142334
qwen2.5-7b,Qwen/Qwen2.5-7B,1,2244.3388671875,0.32416647172084256,1.3881051540374756,0.08283770084381104,0.5268199443817139
qwen2.5-7b,Qwen/Qwen2.5-7B,2,3156.677734375,0.44905390896596215,1.520424246788025,0.17381519079208374,0.5065248012542725
qwen2.5-7b,Qwen/Qwen2.5-7B,3,53574912.0,0.4056499210671723,0.7407370209693909,0.008749964646995068,0.432664155960083
qwen2.5-7b,Qwen/Qwen2.5-7B,4,135807232.0,0.6837454706036924,0.7045340538024902,0.4831206202507019,0.9291683435440063
qwen2.5-7b,Qwen/Qwen2.5-7B,5,139964784.0,0.6869778734326485,0.7102808952331543,0.47892826795578003,0.9405118227005005
qwen2.5-7b,Qwen/Qwen2.5-7B,6,137058544.0,0.6564374118546442,0.7313129901885986,0.49780604243278503,0.8820594549179077
qwen2.5-7b,Qwen/Qwen2.5-7B,7,137484192.0,0.6492582361100186,0.7438135743141174,0.4981090724468231,0.8089154958724976
qwen2.5-7b,Qwen/Qwen2.5-7B,8,141375584.0,0.6611673484133209,0.7183300256729126,0.49283695220947266,0.8471211194992065
