model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,20,18736820.0,0.6728465095855244,0.7167525887489319,0.4807206094264984,0.8063604831695557
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,21,18406178.0,0.660017714093103,0.7399895191192627,0.48649096488952637,0.7647862434387207
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,22,18747780.0,0.6709910089442419,0.7207192182540894,0.4812203049659729,0.765022873878479
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,23,18777608.0,0.6698096321192302,0.7334402799606323,0.4767400920391083,0.7829631567001343
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,24,18747650.0,0.6655282990414907,0.7376606464385986,0.48025208711624146,0.7403568029403687
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,25,19063176.0,0.6753508121565,0.7440923452377319,0.47457513213157654,0.7672069072723389
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,26,19256264.0,0.678458873751161,0.7495814561843872,0.47269541025161743,0.7854455709457397
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,27,19121666.0,0.6777877263053721,0.7605630159378052,0.4728170931339264,0.7357162237167358
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,28,18781840.0,0.6639202808128869,0.7661803364753723,0.4862857758998871,0.7370645999908447
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,29,1537713.0,0.5443888015528952,1.15083909034729,0.35490480065345764,0.7757799625396729
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,30,1536448.375,0.4934433499008263,1.172203779220581,0.3366764485836029,0.7245416641235352
phi-3-mini,microsoft/Phi-3-mini-4k-instruct,31,15446.75,0.3509254197579071,1.1090244054794312,0.2921530306339264,0.5772825479507446
llama-3.2-1b,meta-llama/Llama-3.2-1B,0,960.8995971679688,0.7130755513055993,0.7838967442512512,0.506177544593811,0.7212209701538086
llama-3.2-1b,meta-llama/Llama-3.2-1B,1,133556.40625,0.755301400923581,0.6998960375785828,0.49694356322288513,0.9012742042541504
llama-3.2-1b,meta-llama/Llama-3.2-1B,2,135019.640625,0.7617384538923492,0.6999135613441467,0.491977334022522,0.9249105453491211
llama-3.2-1b,meta-llama/Llama-3.2-1B,3,132273.5625,0.7443099970176633,0.7100878357887268,0.5037796497344971,0.8752775192260742
llama-3.2-1b,meta-llama/Llama-3.2-1B,4,129967.453125,0.7283622884604388,0.7254347801208496,0.5141919255256653,0.8360604047775269
llama-3.2-1b,meta-llama/Llama-3.2-1B,5,132146.453125,0.7373270045330054,0.7190790772438049,0.508820116519928,0.8928524851799011
llama-3.2-1b,meta-llama/Llama-3.2-1B,6,129419.796875,0.7185491545655888,0.7426803112030029,0.5162504315376282,0.7823175191879272
llama-3.2-1b,meta-llama/Llama-3.2-1B,7,131458.09375,0.7263259328528293,0.7268308401107788,0.5143854022026062,0.8641358613967896
llama-3.2-1b,meta-llama/Llama-3.2-1B,8,126417.1953125,0.6959089258805905,0.7902730703353882,0.5176448225975037,0.7488071918487549
llama-3.2-1b,meta-llama/Llama-3.2-1B,9,127001.5234375,0.6957813454595976,0.7469546794891357,0.5259771943092346,0.7406286001205444
llama-3.2-1b,meta-llama/Llama-3.2-1B,10,132740.0,0.7256288509763288,0.7166316509246826,0.5026368498802185,0.8129122257232666
llama-3.2-1b,meta-llama/Llama-3.2-1B,11,132569.765625,0.7229579219626567,0.7279958724975586,0.4931734800338745,0.8363889455795288
llama-3.2-1b,meta-llama/Llama-3.2-1B,12,130998.15625,0.7123214742543226,0.7287558317184448,0.49217522144317627,0.8004586696624756
llama-3.2-1b,meta-llama/Llama-3.2-1B,13,130884.578125,0.7091424254384027,0.7279895544052124,0.47964662313461304,0.836082935333252
llama-3.2-1b,meta-llama/Llama-3.2-1B,14,133778.78125,0.6911968299620384,0.7409583330154419,0.48030027747154236,0.783052921295166
llama-3.2-1b,meta-llama/Llama-3.2-1B,15,51435.4609375,0.6226292527055751,1.6353724002838135,0.31289801001548767,0.6603872776031494
qwen2.5-7b,Qwen/Qwen2.5-7B,0,692.6763916015625,0.30745317552513635,1.6167017221450806,0.059992775321006775,0.29229438304901123
qwen2.5-7b,Qwen/Qwen2.5-7B,1,1510.31298828125,0.3076365880866449,1.434593915939331,0.08786365389823914,0.517566978931427
qwen2.5-7b,Qwen/Qwen2.5-7B,2,4559.1171875,0.5136992752698262,1.7145612239837646,0.17050713300704956,0.5504527688026428
qwen2.5-7b,Qwen/Qwen2.5-7B,3,37914208.0,0.3288292113776191,0.9796692728996277,0.0008013848564587533,0.34389156103134155
qwen2.5-7b,Qwen/Qwen2.5-7B,4,126664656.0,0.7120944887329272,0.7160942554473877,0.49494004249572754,0.9105410575866699
qwen2.5-7b,Qwen/Qwen2.5-7B,5,131969664.0,0.7214038650071671,0.6996208429336548,0.48816487193107605,0.9449687004089355
qwen2.5-7b,Qwen/Qwen2.5-7B,6,130535144.0,0.6953167127245454,0.6963723301887512,0.5063819289207458,0.8604798316955566
qwen2.5-7b,Qwen/Qwen2.5-7B,7,129477560.0,0.6794196651810527,0.7012602090835571,0.5168647170066833,0.7822377681732178
qwen2.5-7b,Qwen/Qwen2.5-7B,8,133251104.0,0.6920484422625003,0.713370680809021,0.5036047697067261,0.8880629539489746
qwen2.5-7b,Qwen/Qwen2.5-7B,9,131791616.0,0.66447385085701,0.7625746130943298,0.5194582939147949,0.7227175235748291
qwen2.5-7b,Qwen/Qwen2.5-7B,10,136833984.0,0.6847128699173296,0.7045713663101196,0.5092598795890808,0.748033881187439
